Original,Basic_KF,InSAR_KF,Smoothed_KF
55.18848932,45.51327354844352,45.51327354844352,44.74143894485069
33.30242945,42.21443816305282,42.21443816305282,44.45573957179332
58.97293849,46.74185112803055,46.74185112803055,45.28537121091529
28.69221328,41.86562934135159,41.86562934135159,44.746246122128774
35.13337645,40.046869402862136,40.046869402862136,45.812524317555145
50.21953258,42.795077551443846,42.795077551443846,47.94671729973703
54.36554658,45.92091163377674,45.92091163377674,49.853628753892615
98.17458134,60.03756509800202,60.03756509800202,51.30934842543746
52.0132345,57.869742340840084,57.869742340840084,48.07854480552605
33.95424047,51.408820950404746,51.408820950404746,44.45427221616724
41.64942177,48.772258637683386,48.772258637683386,41.880002801425164
31.69185808,44.15788232576935,44.15788232576935,39.3287914898256
16.87837733,36.78815459437875,36.78815459437875,37.541273519208595
21.13,32.55800686426083,32.55800686426083,37.820045167512454
62.80336421,40.72897803148988,40.72897803148988,39.76782133256756
12.99234926,33.23575547249416,33.23575547249416,39.412043209879414
67.28530727,42.434453402035615,42.434453402035615,41.69823448217922
31.55962914,39.496552074634245,39.496552074634245,41.42571847569694
57.04654166,44.23779077940343,44.23779077940343,42.13981140278436
35.47259692,41.86981921002642,41.86981921002642,41.36323130415021
60.30921107,46.85133546413368,46.85133546413368,41.17571464393109
0.694417337,34.3817573112377,34.3817573112377,39.074848341105074
6.27,26.787191446978774,26.787191446978774,40.81202513868957
98.55953916,46.176937022262926,46.176937022262926,46.00340445014302
55.6154702,48.72681539118519,48.72681539118519,45.939170290610775
16.15595422,39.92759491978063,39.92759491978063,44.9073061401396
26.25845764,36.234792572721645,36.234792572721645,46.750577181682395
10.16330877,29.19141927070548,29.19141927070548,50.64306017739343
97.1537588,47.551867467874075,47.551867467874075,58.58351831384381
90.21198991,59.076764544819255,59.076764544819255,62.666952401678564
62.56196999,60.01831444548371,60.01831444548371,63.995882738681175
105.89,72.41083524705897,72.41083524705897,65.4682043505519
65.04555763,70.42105974665132,70.42105974665132,62.89834639747781
51.99586146,65.44337797454573,65.44337797454573,60.1137673211515
99.21355176,74.5666001986711,74.5666001986711,58.14097883094034
7.424799502,56.42782566421763,56.42782566421763,52.06093304782321
47.55587776,54.03101382649164,54.03101382649164,50.444500619288405
18.79856156,44.5127479872278,44.5127479872278,49.11693047668244
45.33624823,44.73522169329051,44.73522169329051,50.82119722574472
83.36329213,55.17083487438293,55.17083487438293,53.07395887438147
59.63469088,56.37677330320092,56.37677330320092,52.297787197456366
49.20327855,54.43880913479506,54.43880913479506,50.7879251522769
35.98182552,49.45254035884505,49.45254035884505,49.436527767325124
54.25820745,50.750821175707685,50.750821175707685,49.43060060710586
61.10001019,53.54671887575251,53.54671887575251,48.941912762597184
27.18325721,46.42446594030955,46.42446594030955,47.237415175348225
31.44,42.37631938495588,42.37631938495588,47.53833338463409
86.70943128,54.353184955002654,54.353184955002654,49.449084932383364
25.41479434,46.53529896879165,46.53529896879165,47.633801845370975
50.70962786,47.66301984914685,47.66301984914685,48.04041950889568
45.73629733,47.14250379204635,47.14250379204635,48.180116337309954
61.52860615,51.02899870866881,51.02899870866881,48.56419506645522
74.63341806,57.40587922405413,57.40587922405413,47.651832687246014
2.115348936,42.46879900905912,42.46879900905912,44.04131177076141
56.85897489,46.356394413220784,46.356394413220784,44.62338713775295
53.97,48.41325725722983,48.41325725722983,43.98190372951978
68.88844221,53.94475566144147,53.94475566144147,42.34161069423858
7.767422001,41.469662125403715,41.469662125403715,38.04663450738124
30.18337635,38.420601914219844,38.420601914219844,36.77957957116203
8.46,30.326559195679934,30.326559195679934,36.172144957059025
51.18,35.96024576786458,35.96024576786458,38.33592483866192
71.39351326,45.5327630877745,45.5327630877745,39.215297204131005
14.15441616,37.05570774697275,37.05570774697275,36.876847964013194
14.43,30.94323225113572,30.94323225113572,36.8106419042967
76.22339939,43.17595067828612,43.17595067828612,38.98250003500988
13.57228978,35.178337792472476,35.178337792472476,37.43026823022404
30.96969606,34.0413470849028,34.0413470849028,38.263834270460606
52.06824846,38.91142647218276,38.91142647218276,39.826814131743234
52.44523377,42.567668583961854,42.567668583961854,40.16565056020019
12.11,34.339340216876785,34.339340216876785,39.27652866767717
51.97495417,39.103710876483234,39.103710876483234,41.104059641921864
16.98,33.12685295354907,33.12685295354907,41.84450116335874
45.88803484,36.57436551099767,36.57436551099767,45.0713928011315
115.7043844,57.95183165938205,57.95183165938205,48.21662023501741
10.32586977,45.085382208603384,45.085382208603384,44.61307125240506
45.16139455,45.105917414810584,45.105917414810584,44.43824241803321
91.60646493,57.66832918147148,57.66832918147148,44.19109837046469
0.0,42.08887182483825,42.08887182483825,39.20241766694263
25.64838794,37.64737297717356,37.64737297717356,38.13397873011483
41.20046743,38.6072635149713,38.6072635149713,38.31409887229852
36.30094999,37.98419858967672,37.98419858967672,38.20558215871206
28.26645181,35.35888893175141,35.35888893175141,38.28752866199681
42.72208519,37.3481021401473,37.3481021401473,39.37158285048123
38.70694049,37.71520076128942,37.71520076128942,40.12058680501378
31.06480469,35.91855495122381,35.91855495122381,41.01095539104771
57.77577463,41.823418621688305,41.823418621688305,42.89593904718641
46.8589542,43.18379983826987,43.18379983826987,43.29293914504375
14.95,35.55626342722069,35.55626342722069,43.33333773740547
73.03709511,45.681942932438986,45.681942932438986,46.21207010350774
44.56655281,45.38061336220182,45.38061336220182,46.40829996896078
64.42460205,50.52546520502379,50.52546520502379,46.7887045503099
38.47043888,47.26872495904244,47.26872495904244,45.405519381690006
69.18247368,53.18886030140338,53.18886030140338,44.71584226323911
7.942158499,40.965182742780264,40.965182742780264,41.57950200311213
44.74388437,41.98602246018316,41.98602246018316,41.80689609339637
53.37727808,45.06344092689444,45.06344092689444,41.74059135602024
32.9482636,41.79045051410743,41.79045051410743,40.510617946246136
54.67283859,45.270707676550984,45.270707676550984,40.036879971096646
3.116589348,33.88251075412067,33.88251075412067,38.099546134056816
15.44798961,28.902310354157336,28.902310354157336,39.66050797562267
10.85,24.025366573346965,24.025366573346965,43.6427216537508
55.26965737,32.46620581758677,32.46620581758677,50.904207497254006
94.53936582,49.23565558274108,49.23565558274108,57.729148353482614
114.4521055,66.85428464410444,66.85428464410444,60.87306746305948
101.192144,76.13087065147442,76.13087065147442,58.65908276894229
31.57787225,64.09460137580875,64.09460137580875,52.19179195171933
14.5331273,50.70526128471364,50.70526128471364,47.785893104668304
40.92099021,48.06197967524372,48.06197967524372,46.70527083808411
47.72553892,47.97108811528784,47.97108811528784,46.20307663430833
89.81320364,59.27499554213972,59.27499554213972,45.54863620196338
9.447339657,45.81374478176662,45.81374478176662,40.46773902581477
37.26382577,43.50393104973841,43.50393104973841,38.48888178654764
6.561036993,33.52357873579455,33.52357873579455,36.63253014893527
82.10745657,46.648815129518155,46.648815129518155,37.78332782691642
10.42115304,36.86168717444802,36.86168717444802,34.50171263058922
12.7251105,30.341041052529697,30.341041052529697,33.628153393320936
29.15414726,30.020394321645906,30.020394321645906,34.84489844538475
30.6108227,30.179902215723565,30.179902215723565,36.630718615987035
63.8959555,39.288503450266134,39.288503450266134,39.01852837818803
32.79887956,37.53529124360013,37.53529124360013,38.91859542820782
33.55767721,36.46071410399524,36.46071410399524,39.4306340650484
71.04951812,45.80509437012974,45.80509437012974,40.52996838739382
27.74168204,40.925151321546366,40.925151321546366,38.577347736478615
21.33341825,35.63232293093702,35.63232293093702,37.70829365521128
76.42301919,46.652182911892254,46.652182911892254,38.47672711446506
1.649518531,34.49443357861951,34.49443357861951,35.45053136616535
69.7341507,44.014662063559925,44.014662063559925,35.804436901382175
9.413112297,34.66683845373798,34.66683845373798,32.765371056737216
15.8334196,29.578873359620157,29.578873359620157,32.06153108806598
45.56777841,33.89837538000615,33.89837538000615,32.98050226820135
7.666462246,26.811661097577066,26.811661097577066,32.640745834156846
62.35,36.41256411166627,36.41256411166627,34.798417758928025
16.72,31.092495589219055,31.092495589219055,34.200931459592006
41.99669085,34.03833167438035,34.03833167438035,35.35153830621519
39.74725131,35.58063177701899,35.58063177701899,35.837629898459895
12.84848033,29.439399854399866,29.439399854399866,35.93275934955059
63.1154517,38.53719445180023,38.53719445180023,38.336316702596335
37.49,38.25428836560888,38.25428836560888,38.26196055590172
63.10710741,44.968431812972995,44.968431812972995,38.26480046479728
1.507469926,33.22718298529054,33.22718298529054,35.78340967917257
60.90922139,40.70565761759217,40.70565761759217,36.72961286886512
8.7,32.05913039716269,32.05913039716269,35.25785520644418
57.00156409,38.79748379847924,38.79748379847924,36.44188306466765
13.86561106,32.06198350458582,32.06198350458582,35.56994282035789
41.27595888,34.551196188286305,34.551196188286305,36.86843575208392
27.54559171,32.65858862056146,32.65858862056146,37.72617637101834
0.0,23.835668033756246,23.835668033756246,39.601975456054596
98.80533488,44.08918923421652,44.08918923421652,45.43797208669631
92.77059268,57.2407727777245,57.2407727777245,45.93723243800766
34.39577614,51.06905502585644,51.06905502585644,41.753156765119776
30.90681663,45.62210107797888,45.62210107797888,38.30481915474387
7.824573053,35.41086408863835,35.41086408863835,35.59628179684235
46.06833769,38.29004678490424,38.29004678490424,35.66491531332506
58.00507444,43.61618397314958,43.61618397314958,34.69320659214028
9.532689231,34.40831614626341,34.40831614626341,31.390311086169525
35.49727867,34.70250613654627,34.70250613654627,30.273177765715726
14.96347278,29.369883658933738,29.369883658933738,28.633634354833497
5.71548275,22.97950031528306,22.97950031528306,28.36110710143462
17.83929038,21.59084067094201,21.59084067094201,30.353142283179206
52.07752585,29.827008051439662,29.827008051439662,33.59656265524171
19.12941027,26.93698555867944,26.93698555867944,34.991886707828385
47.34164431,32.44943087146976,32.44943087146976,37.973458404197906
27.41751665,31.090027986934444,31.090027986934444,40.01821150998721
94.05,48.09905552552886,48.09905552552886,43.32303410177524
16.20615313,39.48298982876075,39.48298982876075,41.555160103740796
35.77383742,38.48093926475537,38.48093926475537,42.32218680308043
72.02247342,47.54239307249957,47.54239307249957,43.7440484407281
32.36,43.44077527288682,43.44077527288682,42.33806758044858
19.8712709,37.0733272558156,37.0733272558156,41.92989347821393
67.62347765,45.32664015841742,45.32664015841742,43.72758163380067
39.78956981,43.83076620822217,43.83076620822217,43.13568018776748
23.98299844,38.46876845385118,38.46876845385118,42.87838977951103
8.62,30.404938239324963,30.404938239324963,44.51063850520569
87.84232255,45.92200440451264,45.92200440451264,49.73195108142092
68.19263053,51.938552394583944,51.938552394583944,51.14222651077824
38.85894473,48.405015135152645,48.405015135152645,50.84746153821338
41.4182337,46.51749272945669,46.51749272945669,51.75154824646986
58.8599608,49.85188714854137,49.85188714854137,53.68896640937333
97.44394598,62.709177477620585,62.709177477620585,55.10928513321413
25.36037453,52.61916635535098,52.61916635535098,52.29613777237634
59.92810404,54.59372127304165,54.59372127304165,52.176566735776184
8.542101519,42.15259012973646,42.15259012973646,51.281841968753646
68.38,49.23808782749178,49.23808782749178,54.66109124670648
80.62075899,57.71631138716843,57.71631138716843,56.66844964932995
116.89,73.70245094528315,73.70245094528315,56.28057711788642
12.95420712,57.29093551558976,57.29093551558976,49.83176229823153
7.457365407,43.82808699101324,43.82808699101324,47.070702996399795
65.08650832,49.571181567623626,49.571181567623626,48.270977453508046
38.3951497,46.55190713450967,46.55190713450967,47.7896988239671
5.989716366,35.59377933127419,35.59377933127419,48.24787510682287
87.54457619,49.62860981434078,49.62860981434078,52.93186726376092
78.38512846,57.39736195826833,57.39736195826833,54.15458852807507
89.1884036,65.9859093396522,65.9859093396522,52.954255799196716
43.39022537,59.88154495376216,59.88154495376216,48.13050829023804
14.34206535,47.57877165340385,47.57877165340385,43.78078907330316
46.28,47.227900423433994,47.227900423433994,42.3749422286986
2.881517045,35.2474494797087,35.2474494797087,40.5785896069639
90.02509041,50.04596944870123,50.04596944870123,42.551944241425595
14.46730392,40.43417194601912,40.43417194601912,39.77798425902984
59.8846934,45.688851140954704,45.688851140954704,39.535092310537074
30.58209939,41.607668314231475,41.607668314231475,37.25724025309801
5.27,31.790821494210487,31.790821494210487,35.64690228196875
79.47786729,44.673773141750516,44.673773141750516,37.07425453903637
23.71965968,39.012889225795405,39.012889225795405,34.261245521007616
15.30336297,32.60761342725847,32.60761342725847,32.502395087079634
14.37808912,27.682794196187494,27.682794196187494,32.46344786485962
0.0,20.20411538212319,20.20411538212319,34.23303651712556
97.28823371,41.028868785047834,41.028868785047834,39.425928821104065
68.5581775,48.466082542924305,48.466082542924305,38.832590636192975
10.56829148,38.22775887106169,38.22775887106169,35.26669376490118
25.82860151,34.87804948799687,34.87804948799687,34.1706371220995
41.77,36.739952730726465,36.739952730726465,33.90878404050777
4.89736579,28.137480066626374,28.137480066626374,32.86080936296682
37.38915843,30.63687844673023,30.63687844673023,34.60917904272255
15.02,26.41788172430169,26.41788172430169,36.079550783750534
59.35756564,35.31674195121602,35.31674195121602,39.65587760315357
84.84157916,48.69618436510086,48.69618436510086,41.26203561887196
36.99195785,45.53421486689358,45.53421486689358,38.51023928047755
19.94583444,38.62135494283353,38.62135494283353,35.910271085130894
50.35630384,41.79162428339933,41.79162428339933,34.90674655429733
17.34095334,35.18612364361053,35.18612364361053,32.3582662948935
23.09955343,31.92086162018088,31.92086162018088,31.31151733097902
40.37123319,34.203781992391036,34.203781992391036,31.08596475716244
30.6629128,33.24719418464167,33.24719418464167,29.931885340062106
0.0,24.26525814835798,24.26525814835798,28.704703176967982
47.81550228,30.627502891614764,30.627502891614764,30.347991331570654
3.329089646,23.25266697907281,23.25266697907281,30.244528391330395
51.85902388,30.98085199487552,30.98085199487552,32.832609325623174
13.94799926,26.379321022654004,26.379321022654004,33.51804880447827
21.70555655,25.116674517541533,25.116674517541533,36.160493237781196
108.9661299,47.76912575116681,47.76912575116681,40.248431339862236
9.2,37.349436843030574,37.349436843030574,37.464599585929506
15.70088707,31.500946643833927,31.500946643833927,37.507227790589724
51.93449003,37.02119532015541,37.02119532015541,39.730490067308914
54.11528267,41.639269203992384,41.639269203992384,40.733352347758995
23.27319127,36.67755916240564,36.67755916240564,40.39802159598498
26.54178985,33.939318120561296,33.939318120561296,41.77517387680946
60.50905857,41.11729855079441,41.11729855079441,44.67566456031489
55.15926768,44.910823737959134,44.910823737959134,45.99281584285181
59.07692133,48.73788300042889,48.73788300042889,46.39332194167391
16.83890602,40.120176216815494,40.120176216815494,45.5254681016634
62.04053951,46.04209852695242,46.04209852695242,47.52627046981923
62.88157449,50.59138756303293,50.59138756303293,48.075645933956984
47.59159297,49.78097441938612,49.78097441938612,47.14442854249044
59.16560079,52.31628952950189,52.31628952950189,46.16849470827294
17.34,42.867227644885865,42.867227644885865,43.89285026588273
40.84527747,42.32098524504549,42.32098524504549,44.27249085008079
49.67940302,44.30890751649616,44.30890751649616,44.99485277228694
18.5,37.336470829294,37.336470829294,45.24875966972178
71.95493419,46.68886375163959,46.68886375163959,48.1775425341288
44.88806889,46.20236783346112,46.20236783346112,48.72858623294869
84.10817513,56.44285714063053,56.44285714063053,49.663681666063454
32.14877426,49.879659738703666,49.879659738703666,47.15432775278456
24.06521454,42.90572701225378,42.90572701225378,46.145529188784124
54.1674839,45.94816059206668,45.94816059206668,47.344762089662105
12.4198311,36.89027410610568,36.89027410610568,47.86172280950629
68.2,45.34879104833964,45.34879104833964,51.9228727003011
90.51247462,57.550040716228935,57.550040716228935,54.35630986112602
61.64311759,58.65581085934635,58.65581085934635,53.174130546063545
